,@attr,album,artist,date,image,loved,mbid,name,streamable,url
0,{'nowplaying': 'true'},"{'mbid': '0270cde6-6b5b-31fa-b04b-d8b68ff612d4', '#text': 'For Emma, Forever Ago'}","{'url': 'https://www.last.fm/music/Bon+Iver', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Bon Iver'}",,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/d28dafe85cb24915a65f0dfd135c491b.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/d28dafe85cb24915a65f0dfd135c491b.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/d28dafe85cb24915a65f0dfd135c491b.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/d28dafe85cb24915a65f0dfd135c491b.png'}]",0,09307574-b65c-4562-b20b-53f6ba22708b,Flume,0,https://www.last.fm/music/Bon+Iver/_/Flume
1,,"{'mbid': '52ee3840-a4a6-4d4d-9ce3-ca82453bd1f4', '#text': 'Bon Iver'}","{'url': 'https://www.last.fm/music/Bon+Iver', 'mbid': '', 'image': [{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/2a96cbd8b46e442fc41c2b86b821562f.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png'}], 'name': 'Bon Iver'}","{'uts': '1582866521', '#text': '28 Feb 2020, 05:08'}","[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/408b8a78bc28423ba309a44a5fdd1a9b.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/408b8a78bc28423ba309a44a5fdd1a9b.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/408b8a78bc28423ba309a44a5fdd1a9b.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/408b8a78bc28423ba309a44a5fdd1a9b.png'}]",0,0045d356-fffa-3cdf-a6e0-e090ddbc4d2d,Beth/Rest,0,https://www.last.fm/music/Bon+Iver/_/Beth%2FRest
